dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
original,script_5,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,30,3.115271052633334,2.7244318635,0.7236152345685887,2.666822373,4.600407149,1.3649933798070861,-0.014632569329529055,0.608809128597154,9.36447337285837e-08,True,
original,script_5,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,30,96.64283546966665,100.956781893,10.082778210497871,77.90517553,105.654519461,-1.1207416484902015,-0.4876054005476753,0.7359727415612577,5.447011357469091e-06,True,
original,script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,30,15.5577626928,15.531491187,0.15443797866835188,15.2732659,15.857211294,0.2942542164725737,-0.7833320503017345,0.9669474503764437,0.4593749023947243,False,
original,script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,30,12.182617280799999,12.174177088,0.057350579606967794,12.117086293,12.43152482,3.0733508148866333,12.246555245087439,0.6943357301323809,1.2918684955546675e-06,True,
original,script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,30,189.5356866025333,189.1339853995,2.214959266322745,186.146677224,195.347002779,0.7871250885583471,0.43156516798484823,0.9516511597999087,0.18714930130216686,False,
original,script_7,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,16.2843045934,16.220004307499998,0.18889046154983058,16.023733537,16.657240906,0.6484442879262703,-0.8329521158897655,0.9067809977022125,0.012354445223303225,True,
original,script_7,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.7242042895333333,0.7233002425,0.003982629163639282,0.71888618,0.732405259,0.6246039916502533,-0.6627647029992296,0.9256854402366262,0.037760483844789194,True,
original,script_7,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,11.792974864333333,11.7634327765,0.1352713049015367,11.584477961,12.052794041,0.5552008544435573,-0.8254338699407953,0.924564186712157,0.03528365091202284,True,
original,script_8,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,16.254142654166667,16.2333423965,0.19892397059008393,15.850076218,16.616859105,-0.08956653690967478,-0.7600714837632445,0.9744370040242203,0.6661462214610447,False,
original,script_8,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.7562265260666666,0.7555736799999999,0.0032607693348812093,0.75017189,0.764738026,0.5981172734314014,0.290094092284229,0.9708518028624293,0.5627379748371176,False,
