dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
translation,,gemini,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,100,0.6223581620699999,0.6225373155,0.0012396741408144027,0.619337461,0.62724189,0.3824878628737969,1.6262620252492272,0.9727064277015139,0.03574424865778295,True,
translation,,gemini,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,100,10.5798,10.594999999999999,0.209756857799547,10.01,10.99,-0.7192733614690815,0.2712525494651876,0.9508825720648737,0.0009488420218289656,True,
translation,,gemini,optimized,python,data_visualization,01_scatter_trend_grouped,avg_power_watts,100,17.141330185029997,17.211425714500002,0.31596802622053916,16.317543971,17.792045795,-0.3982372864786082,-0.5357950511725824,0.9711063955251195,0.026881550010556723,True,
translation,,gemini,optimized,python,data_visualization,01_scatter_trend_grouped,elapsed_seconds,100,0.37388226017000004,0.373831552,0.0009188450555964257,0.371399248,0.376388593,-0.007511536801710021,0.20307841394569248,0.9947504573790019,0.9681767440155489,False,
translation,,gemini,optimized,python,data_visualization,01_scatter_trend_grouped,energy_joules,100,6.4089,6.43,0.12242412616256106,6.09,6.67,-0.3671687039051779,-0.47562444679354243,0.9765719338688028,0.07165440998738963,False,
translation,,gemini,optimized,python,data_visualization,02_distribution_boxplot,avg_power_watts,100,17.255134131690003,17.2997717825,0.32739773950038625,16.490081874,17.900357788,-0.5340070821381587,-0.545898193654041,0.9551626635666176,0.001844851171743905,True,
translation,,gemini,optimized,python,data_visualization,02_distribution_boxplot,elapsed_seconds,100,0.48593419042999997,0.4857465585,0.001223273546892236,0.483158606,0.489058071,0.41486911265148574,-0.3424055891543083,0.9733600873902154,0.04018121693034477,True,
translation,,gemini,optimized,python,data_visualization,02_distribution_boxplot,energy_joules,100,8.384899999999998,8.42,0.1625646413777075,8.01,8.73,-0.5338490849601661,-0.40879668024171734,0.9586316118829324,0.003215979665681388,True,
translation,,gemini,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,100,17.129535771749996,17.174441736,0.24753856160517898,16.278403055,17.481831188,-0.9695372905552276,1.3297341227462072,0.9319347089936953,6.418981858868099e-05,True,
translation,,gemini,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,100,2.5878215902300004,2.5863119865,0.008593458099827346,2.574913109,2.617708194,1.3126607742828367,1.9621952703039884,0.8974503195584584,1.0748694138682153e-06,True,
translation,,gemini,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,100,44.3283,44.39,0.6647351640945728,41.98,45.31,-0.9988859460135634,1.5605635800071012,0.9326378728335342,7.047083247615619e-05,True,
translation,,gemini,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,100,16.10565144234,16.1274813315,0.1695541357918889,15.697509126,16.419506737,-0.03349871247574272,-1.082801832311506,0.9580244795952985,0.0029146861984175806,True,
translation,,gemini,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,100,12.211049802359998,12.205120153500001,0.035445096559266955,12.14645269,12.324248889,0.6259894544270661,0.04537173879293688,0.966913346390122,0.01289526643606616,True,
translation,,gemini,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,100,196.66530000000003,196.95,1.992881500934684,191.45,200.48,-0.044809546968293715,-0.9426933983348889,0.9634312524162689,0.007116457704977446,True,
translation,,gemini,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,100,17.195304466830002,17.198388698000002,0.32910377344578956,16.352835709,17.819565395,-0.21076965558870467,-0.5469696177212686,0.9853720814811847,0.3377103489952665,False,
translation,,gemini,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,100,0.58261717397,0.5825675345,0.0010645002151563503,0.57988691,0.585561755,0.3251730597348152,-0.06041371521576533,0.9869366601050162,0.43338087423479044,False,
translation,,gemini,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,100,10.0184,10.03,0.19885896733335634,9.52,10.38,-0.16631711805285834,-0.5862026468142059,0.9844733311350751,0.2908184074249206,False,
translation,,gemini,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,100,17.16671452044,17.210775255,0.3499816902826604,16.319373185,17.67843169,-0.6127148829397502,-0.49848738763255884,0.9432599069797898,0.0003064585580729834,True,
translation,,gemini,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,100,0.7368879969700001,0.736712211,0.0013309048210211217,0.734326292,0.739830235,0.10040420790351276,-0.5696297421541243,0.9834730567095308,0.24525598693259498,False,
translation,,gemini,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,100,12.65,12.684999999999999,0.2615455230090177,12.02,13.03,-0.5970260108514395,-0.5162107994724177,0.9459240501398931,0.00045146269758293594,True,
translation,,gemini,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,100,16.9859528348,16.966892190499998,0.275331931529691,16.473318828,18.171437915,0.810789253256304,2.1901551258503567,0.9576377626353164,0.002738335968323435,True,
translation,,gemini,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,100,0.08113657174,0.081092313,0.0002518962273420227,0.080720613,0.082062351,0.7348024298172173,0.8974691889884951,0.9643118356882351,0.00825914293604283,True,
translation,,gemini,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,100,1.3781999999999999,1.38,0.023842072989663485,1.33,1.48,0.8247563621049575,2.104558449673058,0.9461948874449501,0.000469808084790604,True,
translation,,gemini,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,100,17.02055047216,17.011933236,0.27974109161147775,16.380546647,17.924795494,0.3939569678744195,0.2635396125746867,0.9853643911890687,0.3372843457357236,False,
translation,,gemini,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,100,0.08105426668,0.08098744299999999,0.0003033463526996812,0.080559767,0.082455816,2.040981867335855,7.234929300707297,0.8478119278723913,9.853201170199939e-09,True,
translation,,gemini,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,100,1.3796000000000002,1.38,0.023991581014930142,1.33,1.46,0.6750198306190064,0.658424036242137,0.9569192529555484,0.0024397543056523586,True,
translation,,gemini,optimized,r,data_visualization,01_scatter_trend_grouped,avg_power_watts,100,17.739057512539997,17.725956884,0.24779997409923768,17.205854816,18.383056256,0.2104153756482515,-0.2183534133552496,0.9855821243468637,0.3495130355107243,False,
translation,,gemini,optimized,r,data_visualization,01_scatter_trend_grouped,elapsed_seconds,100,0.10238929835000002,0.102435971,0.0007061081793828634,0.100908577,0.104188256,0.16777456116166628,-0.4338027310288428,0.9860862836623048,0.37916463026802577,False,
translation,,gemini,optimized,r,data_visualization,01_scatter_trend_grouped,energy_joules,100,1.8163,1.82,0.028942820676065236,1.75,1.88,0.05892200525225132,-0.4550047116065299,0.9784739947032935,0.10102309409202118,False,
translation,,gemini,optimized,r,data_visualization,02_distribution_boxplot,avg_power_watts,100,17.74975062649,17.7630258975,0.2423926680972336,17.044023733,18.304262517,-0.3485080209363881,0.40925872945171005,0.985344734610249,0.3361974344137721,False,
translation,,gemini,optimized,r,data_visualization,02_distribution_boxplot,elapsed_seconds,100,0.10395185170000001,0.103958825,0.000832940127408642,0.102077269,0.105866343,0.015402870485958906,-0.6322099622152932,0.9879028903319241,0.5010746901734451,False,
translation,,gemini,optimized,r,data_visualization,02_distribution_boxplot,energy_joules,100,1.8451000000000002,1.85,0.027942762565608636,1.78,1.91,-0.27444911779757714,-0.35901988608894086,0.9728797883519619,0.036869740839151226,True,
