model,prompt_type,language,category,snippet,matched_original_model,candidate_runs,original_runs,elapsed_seconds_u_stat,elapsed_seconds_p_value,elapsed_seconds_candidate_mean,elapsed_seconds_original_mean,elapsed_seconds_candidate_median,elapsed_seconds_original_median,elapsed_seconds_mean_pct_diff_vs_original,elapsed_seconds_median_pct_diff_vs_original,elapsed_seconds_rank_biserial,elapsed_seconds_cliffs_delta,elapsed_seconds_cliffs_delta_abs,elapsed_seconds_cliffs_delta_magnitude,elapsed_seconds_cliffs_delta_direction,energy_joules_u_stat,energy_joules_p_value,energy_joules_candidate_mean,energy_joules_original_mean,energy_joules_candidate_median,energy_joules_original_median,energy_joules_mean_pct_diff_vs_original,energy_joules_median_pct_diff_vs_original,energy_joules_rank_biserial,energy_joules_cliffs_delta,energy_joules_cliffs_delta_abs,energy_joules_cliffs_delta_magnitude,energy_joules_cliffs_delta_direction,avg_power_watts_u_stat,avg_power_watts_p_value,avg_power_watts_candidate_mean,avg_power_watts_original_mean,avg_power_watts_candidate_median,avg_power_watts_original_median,avg_power_watts_mean_pct_diff_vs_original,avg_power_watts_median_pct_diff_vs_original,avg_power_watts_rank_biserial,avg_power_watts_cliffs_delta,avg_power_watts_cliffs_delta_abs,avg_power_watts_cliffs_delta_magnitude,avg_power_watts_cliffs_delta_direction,elapsed_seconds_p_value_fdr_bh,energy_joules_p_value_fdr_bh,avg_power_watts_p_value_fdr_bh
gemini,base,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,0.0,3.0198593591621564e-11,0.1727563323,0.5877041638,0.172794851,0.587691752,-70.60488202380846,-70.59770697615645,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.944995474369126e-11,2.8269999999999995,9.691666666666666,2.825,9.7,-70.83061049011178,-70.8762886597938,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,309.0,0.037782017894167214,16.36412663853333,16.490929554299996,16.3379328615,16.468379943000002,-0.7689252164296594,-0.7921063392483184,-0.31333333333333335,-0.31333333333333335,0.31333333333333335,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.05734770573221809
gemini,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.1736458229333334,0.6203006892333333,0.1734220725,0.619173945,-72.00618571809864,-71.99138079041747,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.9376029950827966e-11,2.8356666666666666,10.174666666666669,2.825,10.165,-72.13012711309135,-72.20855878012789,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,351.0,0.14531912724086538,16.330287971066667,16.403175427300006,16.272196428999997,16.4126949485,-0.4443496721496456,-0.8560356476548268,-0.21999999999999997,-0.22,0.22,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.1960654891345009
gemini,base,python,data_visualization,01_scatter_trend_grouped,original,30,30,496.0,0.501143667603293,0.9120858702666667,0.9117480123333335,0.91303625,0.9092514925,0.037056064698023736,0.41624979790725586,0.10222222222222221,0.10222222222222223,0.10222222222222223,negligible,candidate_higher_elapsed_seconds,354.5,0.1600652188947107,15.065000000000001,15.159666666666663,15.08,15.14,-0.6244640383473357,-0.39630118890356997,-0.2122222222222222,-0.21222222222222223,0.21222222222222223,small,candidate_lower_energy_joules,324.0,0.0635326507348074,16.517176775833335,16.627998249766666,16.5240762225,16.6298251815,-0.6664751359045062,-0.6358994027047319,-0.28,-0.28,0.28,small,candidate_lower_avg_power_watts,0.5071096636461894,0.1679696741487705,0.094741672148397
gemini,base,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.48223477750000004,0.8475414639000001,0.482369045,0.845047822,-43.10192503373521,-42.91813641287629,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.9878326118129625e-11,8.050999999999998,14.261666666666665,8.035,14.27,-43.54797242024075,-43.69306236860546,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,280.0,0.012211939665202362,16.695329895133334,16.827555831333335,16.689426342,16.8570050035,-0.7857703015537947,-0.9941188334772659,-0.37777777777777777,-0.37777777777777777,0.37777777777777777,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.019585186255513223
gemini,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.5647560284333335,3.115271052633334,2.563350341,2.7244318635,-17.671496794304655,-5.912481228033471,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.012295606683285e-11,42.946333333333335,97.661,43.03,101.845,-56.025093606113664,-57.74952133143503,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.744732326866668,33.22653140563333,16.751969588,37.2689103405,-49.604332385932665,-55.051088333549444,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gemini,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,838.0,1.0104532753263796e-08,12.2705374663,12.182617280799999,12.2565238705,12.174177088,0.7216855251503731,0.6764053283007424,0.8622222222222222,0.8622222222222222,0.8622222222222222,large,candidate_higher_elapsed_seconds,566.0,0.08769275789646429,194.40933333333334,193.51733333333328,194.54500000000002,193.115,0.4609406220287173,0.740491417031306,0.2577777777777779,0.2577777777777778,0.2577777777777778,small,candidate_higher_energy_joules,389.0,0.37107703212651433,15.843826111666669,15.884592850799999,15.870637179,15.858321345,-0.25664327387073715,0.07766164988125933,-0.13555555555555554,-0.13555555555555557,0.13555555555555557,negligible,candidate_lower_avg_power_watts,1.1928962278158647e-08,0.09556262078460852,0.4442471511373763
gemini,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.5792742247333333,0.7242042895333333,0.579537572,0.7233002425,-20.01231791838609,-19.875932849559362,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.956116021006751e-11,9.522333333333336,12.029666666666667,9.5,12.0,-20.842916124026697,-20.833333333333336,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,241.0,0.002052333872380414,16.438424479800002,16.611134751399998,16.417867508,16.546834465499998,-1.0397259078609307,-0.7794056184516295,-0.46444444444444444,-0.46444444444444444,0.46444444444444444,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.003560171003108881
gemini,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7306331826000001,0.7562265260666666,0.730396679,0.7555736799999999,-3.3843488140761537,-3.3321701994701387,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.5,3.1376841158237284e-11,11.973666666666666,12.538666666666666,11.945,12.52,-4.506061250531685,-4.592651757188493,-0.9988888888888889,-0.9988888888888889,0.9988888888888889,large,candidate_lower_energy_joules,228.0,0.00105755431847824,16.388282697,16.580972812166667,16.360971039,16.5601725545,-1.1621158622567396,-1.2028951681778832,-0.4933333333333333,-0.49333333333333335,0.49333333333333335,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.762556247232445e-11,0.001954176458057617
gemini,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,13.0,1.0936695631098952e-10,0.08094606609999998,0.09235858213333334,0.0802375305,0.092040134,-12.356746682032968,-12.823322812633014,-0.9711111111111111,-0.9711111111111111,0.9711111111111111,large,candidate_lower_elapsed_seconds,279.0,0.011285513585923612,1.351,1.375,1.3450000000000002,1.37,-1.745454545454547,-1.8248175182481685,-0.38,-0.38,0.38,medium,candidate_lower_energy_joules,881.0,1.9567799598061047e-10,16.6976922408,14.912474712400002,16.7103144365,14.9225426705,11.97130297170298,11.980342797304912,0.9577777777777778,0.9577777777777777,0.9577777777777777,large,candidate_higher_avg_power_watts,1.3280273266334443e-10,0.012963089929777122,7.920299837310423e-10
gemini,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,4.0,4.504322112705283e-11,0.08081021500000002,0.09346561816666667,0.0803302725,0.0931990285,-13.540169545660843,-13.807822041835994,-0.9911111111111112,-0.9911111111111112,0.9911111111111112,large,candidate_lower_elapsed_seconds,173.0,3.968587793546354e-05,1.3596666666666666,1.3976666666666666,1.36,1.4,-2.718817076079182,-2.857142857142844,-0.6155555555555556,-0.6155555555555555,0.6155555555555555,large,candidate_lower_energy_joules,891.0,7.389082518022346e-11,16.8301057641,14.984865645500001,16.753255306,14.9893468245,12.314025112091215,11.767747468601511,0.98,0.98,0.98,large,candidate_higher_avg_power_watts,5.714438501193269e-11,5.034775558976718e-05,3.30564217911526e-10
gemini,base,r,data_visualization,01_scatter_trend_grouped,original,30,30,1.0,3.3383888204288e-11,0.10289861996666666,0.11433397246666668,0.10289541499999999,0.1144237505,-10.00171012455106,-10.075124656921654,-0.9977777777777778,-0.9977777777777778,0.9977777777777778,large,candidate_lower_elapsed_seconds,425.0,0.71524757180837,1.7313333333333334,1.736,1.73,1.73,-0.26881720430107126,0.0,-0.05555555555555558,-0.05555555555555555,0.05555555555555555,negligible,candidate_lower_energy_joules,899.0,3.3383888204288e-11,16.826201976433335,15.192705329966667,16.790311359500002,15.070589523999999,10.751848410070174,11.41111190614897,0.9977777777777779,0.9977777777777778,0.9977777777777778,large,candidate_higher_avg_power_watts,4.3655853805607385e-11,0.722568245653016,1.6691944102144002e-10
gemini,base,r,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.1044170754,0.1179408338,0.1044036865,0.11801191350000001,-11.466561634567656,-11.531231548075874,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,106.5,3.7136872331440296e-07,1.730666666666667,1.809666666666667,1.7149999999999999,1.8,-4.3654448333026314,-4.722222222222232,-0.7633333333333333,-0.7633333333333333,0.7633333333333333,large,candidate_lower_energy_joules,849.0,3.824890705314934e-09,16.574387740099997,15.360519849400001,16.456731980500003,15.203357181000001,7.902518291055176,8.244065995281447,0.8866666666666667,0.8866666666666667,0.8866666666666667,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,5.010530393924484e-07,1.1210886550061014e-08
gemini,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,37.0,1.0701785878647305e-09,1.7747973962333334,2.0172275167666665,1.7568477825,2.0093385165,-12.017985999016839,-12.565863438471553,-0.9177777777777778,-0.9177777777777778,0.9177777777777778,large,candidate_lower_elapsed_seconds,51.0,3.821102538632205e-09,32.352333333333334,36.028,32.455,36.065,-10.202250101772691,-10.009704699847497,-0.8866666666666667,-0.8866666666666667,0.8866666666666667,large,candidate_lower_energy_joules,722.0,5.970555843419153e-05,18.234898364899998,17.861897612766665,18.188357093500002,17.9164873055,2.0882481817986296,1.5174279609851038,0.6044444444444443,0.6044444444444445,0.6044444444444445,large,candidate_higher_avg_power_watts,1.2811997178662265e-09,5.324487143995696e-09,0.00011802261550944838
gemini,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,900.0,3.0198593591621564e-11,2.7854662318666668,1.4876295009333338,2.788038202,1.488366254,87.24193289519161,87.32205157884479,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0141849228072565e-11,47.654333333333334,25.463000000000005,47.6,25.43,87.15129141630337,87.18049547778215,1.0,1.0,1.0,large,candidate_higher_energy_joules,451.0,0.9941019213254952,17.108729149033334,17.117861164566666,17.0932806235,17.1415178285,-0.05334787708311963,-0.28140568112235015,0.0022222222222221255,0.0022222222222222222,0.0022222222222222222,negligible,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.0
gemini,base,r,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,11.0,8.993406027014868e-11,0.08873770713333333,0.09961929943333334,0.08834070050000001,0.09881026849999999,-10.923176896342383,-10.59562751820676,-0.9755555555555555,-0.9755555555555555,0.9755555555555555,large,candidate_lower_elapsed_seconds,334.0,0.08622126334323278,1.4786666666666666,1.495,1.47,1.48,-1.0925306577480622,-0.6756756756756763,-0.2577777777777778,-0.2577777777777778,0.2577777777777778,small,candidate_lower_energy_joules,879.0,2.371469434621338e-10,16.6684868328,15.026212549900002,16.535245684,15.054077848999999,10.929396063354144,9.838980838659545,0.9533333333333334,0.9533333333333334,0.9533333333333334,large,candidate_higher_avg_power_watts,1.1078833511540056e-10,0.09517931667759463,8.398954247617239e-10
gemini,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.09107971443333335,0.10546008013333336,0.0905027685,0.1053258635,-13.635838017398516,-14.07355658660231,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,153.5,1.1287410464201283e-05,1.5376666666666665,1.5983333333333336,1.51,1.58,-3.7956204379562304,-4.430379746835446,-0.6588888888888889,-0.6588888888888889,0.6588888888888889,large,candidate_lower_energy_joules,852.0,2.9215452138416713e-09,16.876062698200002,15.162004638033332,16.622994672,14.9625681425,11.304956706496565,11.097202790901177,0.8933333333333333,0.8933333333333333,0.8933333333333333,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,1.4536816506925895e-05,8.86897654201936e-09
gemini,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,0.0,3.0198593591621564e-11,0.1722963398,0.5877041638,0.172217438,0.587691752,-70.68315141993213,-70.69595797219901,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.8808827930294298e-11,2.8380000000000005,9.691666666666666,2.84,9.7,-70.71711092003439,-70.72164948453609,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,438.0,0.8649937061644875,16.471437898266668,16.490929554299996,16.4977420775,16.468379943000002,-0.1181962239857192,0.17829400707067283,-0.026666666666666616,-0.02666666666666667,0.02666666666666667,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.9306894306833093
gemini,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,282.0,0.013271804739910293,0.6175269676666666,0.6203006892333333,0.6178875575,0.619173945,-0.44715758257416627,-0.20775866142106253,-0.3733333333333333,-0.37333333333333335,0.37333333333333335,medium,candidate_lower_elapsed_seconds,130.5,2.3771213314648657e-06,9.986,10.174666666666669,9.975000000000001,10.165,-1.8542786004455647,-1.8691588785046505,-0.71,-0.71,0.71,large,candidate_lower_energy_joules,191.0,0.00013249510522186082,16.17104459946667,16.403175427300006,16.153903053500002,16.4126949485,-1.4151578690489368,-1.576778803310725,-0.5755555555555556,-0.5755555555555556,0.5755555555555556,large,candidate_lower_avg_power_watts,0.014101292536154686,3.1085432796079015e-06,0.0002502685320857371
gemini,optimized,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.3717537531333333,0.9117480123333335,0.3717688405,0.9092514925,-59.226261192284255,-59.11264995806427,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.9598313747911405e-11,6.203999999999999,15.159666666666663,6.205,15.14,-59.07561731788298,-59.01585204755614,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,512.0,0.36322231255273874,16.688575371900004,16.627998249766666,16.692711376,16.6298251815,0.3643079655375143,0.3781530702436807,0.13777777777777778,0.13777777777777778,0.13777777777777778,negligible,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.44105566524261136
gemini,optimized,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.48294103043333336,0.8475414639000001,0.4833515265,0.845047822,-43.01859543118297,-42.801872992697916,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.984085202574314e-11,8.125999999999998,14.261666666666665,8.14,14.27,-43.02208718008649,-42.9572529782761,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,455.0,0.9469559422255942,16.82635426013333,16.827555831333335,16.8752737905,16.8570050035,-0.0071404974795511115,0.10837504643444731,0.011111111111111072,0.011111111111111112,0.011111111111111112,negligible,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.9697741577009098
gemini,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.5762823825999996,3.115271052633334,2.5736506405,2.7244318635,-17.30150156846635,-5.534409761538163,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.017966798490446e-11,43.08366666666667,97.661,43.06,101.845,-55.88447111265841,-57.72006480435956,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.72323210236667,33.22653140563333,16.739124898,37.2689103405,-49.66904038761217,-55.08555322635862,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,1.6043002845548956e-10
gemini,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,691.0,0.0003770395640831686,12.209331725166665,12.182617280799999,12.203199054999999,12.174177088,0.21928329316204206,0.23838955840888193,0.5355555555555556,0.5355555555555556,0.5355555555555556,large,candidate_higher_elapsed_seconds,649.0,0.003336857967527288,195.25233333333333,193.51733333333328,194.865,193.115,0.8965605148203998,0.9061957900732723,0.4422222222222223,0.44222222222222224,0.44222222222222224,medium,candidate_higher_energy_joules,598.0,0.02920540956844501,15.992218462666665,15.884592850799999,15.949973869499999,15.858321345,0.6775471859906433,0.5779459408476177,0.3288888888888888,0.3288888888888889,0.3288888888888889,small,candidate_higher_avg_power_watts,0.00041087644803935037,0.004051898960568849,0.045135632969415015
gemini,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.5792211664,0.7242042895333333,0.5791436315,0.7233002425,-20.01964435018167,-19.93039716145263,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.978472128053607e-11,9.610333333333333,12.029666666666667,9.645,12.0,-20.111391282662314,-19.625000000000004,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,442.0,0.9117089753194283,16.591986191566665,16.611134751399998,16.6358004595,16.546834465499998,-0.1152754469812432,0.5376617152090061,-0.01777777777777778,-0.017777777777777778,0.017777777777777778,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.9450641817335538
gemini,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7301119454333335,0.7562265260666666,0.730070987,0.7555736799999999,-3.4532748764000614,-3.3752754595686776,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.978472128053607e-11,11.921,12.538666666666666,11.92,12.52,-4.926095278604849,-4.792332268370604,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,176.0,5.265008978704173e-05,16.328060086700003,16.580972812166667,16.297310606499998,16.5601725545,-1.5253189805671974,-1.5873140641192898,-0.6088888888888888,-0.6088888888888889,0.6088888888888889,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.0001065537531404416
gemini,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,0.0,3.0198593591621564e-11,0.08121083523333335,0.09235858213333334,0.081264417,0.092040134,-12.070071500130396,-11.707628543869776,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,287.0,0.01583422821322913,1.3513333333333335,1.375,1.34,1.37,-1.7212121212121092,-2.189781021897812,-0.3622222222222222,-0.3622222222222222,0.3622222222222222,medium,candidate_lower_energy_joules,880.0,2.1543992766911748e-10,16.639999237866665,14.912474712400002,16.5555277535,14.9225426705,11.584425514768478,10.943075312682526,0.9555555555555555,0.9555555555555556,0.9555555555555556,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,0.017709334185848368,7.961910370380429e-10
gemini,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.08111034583333332,0.09346561816666667,0.081211518,0.0931990285,-13.219055922041395,-12.862269803595652,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,107.5,3.8838166651834356e-07,1.3403333333333336,1.3976666666666666,1.335,1.4,-4.102074886715933,-4.64285714285714,-0.7611111111111111,-0.7611111111111111,0.7611111111111111,large,candidate_lower_energy_joules,881.0,1.9567799598061047e-10,16.5257657168,14.984865645500001,16.439714059499998,14.9893468245,10.283042289156155,9.675986899104778,0.9577777777777778,0.9577777777777777,0.9577777777777777,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,5.15819400844675e-07,7.920299837310423e-10
gemini,optimized,r,data_visualization,01_scatter_trend_grouped,original,30,30,4.0,4.504322112705283e-11,0.10275344639999999,0.11433397246666668,0.102171407,0.1144237505,-10.128683379774039,-10.70786741953542,-0.9911111111111112,-0.9911111111111112,0.9911111111111112,large,candidate_lower_elapsed_seconds,372.0,0.2496850661153861,1.7236666666666662,1.736,1.72,1.73,-0.7104454685100088,-0.5780346820809253,-0.17333333333333334,-0.17333333333333334,0.17333333333333334,small,candidate_lower_energy_joules,898.0,3.689725853980989e-11,16.778829765966666,15.192705329966667,16.811123930999997,15.070589523999999,10.440039489685004,11.549212485869829,0.9955555555555555,0.9955555555555555,0.9955555555555555,large,candidate_higher_avg_power_watts,5.714438501193269e-11,0.2588198856074124,1.7423705421576893e-10
gemini,optimized,r,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.1038473005,0.1179408338,0.10391790000000001,0.11801191350000001,-11.949663950908919,-11.942873462516987,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,38.0,1.107969018085447e-09,1.7096666666666667,1.809666666666667,1.71,1.8,-5.525879535826135,-5.000000000000004,-0.9155555555555556,-0.9155555555555556,0.9155555555555556,large,candidate_lower_energy_joules,840.0,8.484772900147978e-09,16.462405904966666,15.360519849400001,16.4124134785,15.203357181000001,7.173494558582309,7.952561286996433,0.8666666666666667,0.8666666666666667,0.8666666666666667,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,1.5696227756210502e-09,2.3264699887502517e-08
gemini,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,306.0,0.033874280129520255,1.9992332368333332,2.0172275167666665,1.961573042,2.0093385165,-0.8920302635061989,-2.3771740852905827,-0.31999999999999995,-0.32,0.32,small,candidate_lower_elapsed_seconds,404.5,0.5058414453646978,36.098,36.028,35.760000000000005,36.065,0.19429332741201366,-0.8456952724247682,-0.10111111111111115,-0.10111111111111111,0.10111111111111111,negligible,candidate_lower_energy_joules,602.0,0.02510128272933511,18.069284988666666,17.861897612766665,18.112273496500002,17.9164873055,1.1610601538314322,1.0927710753876458,0.33777777777777773,0.3377777777777778,0.3377777777777778,medium,candidate_higher_avg_power_watts,0.0355470840865336,0.5180303958554133,0.03951127837024971
gemini,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,900.0,3.0198593591621564e-11,2.5236275726333335,1.4876295009333338,2.4828393555000003,1.488366254,69.64086629433054,66.81642363412523,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.012295606683285e-11,43.486000000000004,25.463000000000005,43.59,25.43,70.78113340926048,71.41171844278414,1.0,1.0,1.0,large,candidate_higher_energy_joules,775.0,1.606212908299896e-06,17.3245484774,17.117861164566666,17.512110075000002,17.1415178285,1.2074365532369773,2.1619570110871114,0.7222222222222223,0.7222222222222222,0.7222222222222222,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,3.900802777299747e-06
gemini,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,11.0,8.993406027014868e-11,0.08850896936666668,0.09961929943333334,0.0879235,0.09881026849999999,-11.152788796815273,-11.01785134811165,-0.9755555555555555,-0.9755555555555555,0.9755555555555555,large,candidate_lower_elapsed_seconds,253.0,0.0034646946847494303,1.4680000000000002,1.495,1.46,1.48,-1.8060200668896262,-1.3513513513513526,-0.4377777777777778,-0.43777777777777777,0.43777777777777777,medium,candidate_lower_energy_joules,880.0,2.1543992766911748e-10,16.5897221883,15.026212549900002,16.54775641,15.054077848999999,10.405214442480414,9.922086068521454,0.9555555555555555,0.9555555555555556,0.9555555555555556,large,candidate_higher_avg_power_watts,1.1078833511540056e-10,0.004147873918361994,7.961910370380429e-10
gemini,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.09017491546666666,0.10546008013333336,0.0902125555,0.1053258635,-14.49379200863648,-14.34909479759452,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,24.0,2.8839645490543535e-10,1.4856666666666667,1.5983333333333336,1.48,1.58,-7.049009384775823,-6.329113924050639,-0.9466666666666667,-0.9466666666666667,0.9466666666666667,large,candidate_lower_energy_joules,840.0,8.484772900147978e-09,16.475821582299996,15.162004638033332,16.4228825915,14.9625681425,8.665192866192656,9.759784784886559,0.8666666666666667,0.8666666666666667,0.8666666666666667,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.154864180841018e-10,2.3264699887502517e-08
gpt,base,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,202.0,0.00025305784556082746,0.5852620178,0.5877041638,0.584988029,0.587691752,-0.4155400200348272,-0.4600580135417641,-0.5511111111111111,-0.5511111111111111,0.5511111111111111,large,candidate_lower_elapsed_seconds,280.5,0.012368451511184257,9.594666666666667,9.691666666666666,9.614999999999998,9.7,-1.000859845227854,-0.8762886597938233,-0.3766666666666667,-0.37666666666666665,0.37666666666666665,medium,candidate_lower_energy_joules,361.0,0.19073033347156776,16.393720582633335,16.490929554299996,16.4183717785,16.468379943000002,-0.5894693282545316,-0.3036617121604564,-0.19777777777777783,-0.19777777777777777,0.19777777777777777,small,candidate_lower_avg_power_watts,0.00027934956977493944,0.01401757837934216,0.2456375506830797
gpt,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.1737177819,0.6203006892333333,0.1737175705,0.619173945,-71.9945850592705,-71.94365623702076,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.8954237937874886e-11,2.8326666666666664,10.174666666666669,2.835,10.165,-72.15961210850479,-72.1101819970487,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,333.0,0.08499969748696411,16.306658081166667,16.403175427300006,16.280311902999998,16.4126949485,-0.5884064738630075,-0.8065893256128642,-0.26,-0.26,0.26,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.12041623810653249
gpt,base,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.8253115312666667,0.9117480123333335,0.825947098,0.9092514925,-9.480303756896568,-9.16186502712835,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,2.989707925956072e-11,13.691999999999998,15.159666666666663,13.684999999999999,15.14,-9.681391411420643,-9.610303830911505,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,378.0,0.2904721494938346,16.590008520133335,16.627998249766666,16.569282283,16.6298251815,-0.22846844859310853,-0.36406214641000023,-0.16000000000000003,-0.16,0.16,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.664130506757962e-11,0.3630901868672933
