group_name,n_runs,spearman_rho_elapsed_vs_energy,p_value,elapsed_mean,energy_mean,dataset,model,prompt_type,language,category,snippet,p_value_fdr_bh
by_candidate,30,0.14209243299182833,0.45384801072844416,0.1736458229333334,2.8356666666666666,,gemini,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,0.6051306809712589
by_candidate,30,0.1676127137656198,0.37597873619329103,0.9120858702666667,15.065000000000001,,gemini,base,python,data_visualization,01_scatter_trend_grouped,0.5436426329354698
by_candidate,30,0.24234342720760393,0.196945493392613,0.48223477750000004,8.050999999999998,,gemini,base,python,data_visualization,02_distribution_boxplot,0.38118482592118647
by_candidate,30,0.3405297466241612,0.065566514417913,2.5647560284333335,42.946333333333335,,gemini,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,0.16057105571733798
by_candidate,30,-0.017577038711502627,0.9265474619062926,12.2705374663,194.40933333333334,,gemini,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,0.9668321341630879
by_candidate,30,0.1803391948550263,0.3402674511289734,0.5792742247333333,9.522333333333336,,gemini,base,python,statistical_modelling_analysis,01_linear_regression_inference,0.5372643965194317
by_candidate,30,-0.053205710886124934,0.7800648517740729,0.7306331826000001,11.973666666666666,,gemini,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,0.8794983559225408
by_candidate,30,0.16796507876746308,0.37496153458746095,0.08094606609999998,1.351,,gemini,base,r,data_manipulation_preprocessing,01_impute_encode_scale,0.5436426329354698
by_candidate,30,0.19699677297851745,0.29675555668330966,0.08081021500000002,1.3596666666666666,,gemini,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,0.48217320135440805
by_candidate,30,0.09002587044147356,0.6361401239727495,0.10289861996666666,1.7313333333333334,,gemini,base,r,data_visualization,01_scatter_trend_grouped,0.7432560023868314
by_candidate,30,0.40915919544966517,0.024759140166603633,0.1044170754,1.730666666666667,,gemini,base,r,data_visualization,02_distribution_boxplot,0.07818675842085358
by_candidate,30,0.9709645181898414,6.207489763964113e-19,1.7747973962333334,32.352333333333334,,gemini,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,4.655617322973085e-18
by_candidate,30,-0.21292691198617741,0.2585993821382853,2.7854662318666668,47.654333333333334,,gemini,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,0.4631630724864812
by_candidate,30,0.20690091382345688,0.2726355537484381,0.08873770713333333,1.4786666666666666,,gemini,base,r,statistical_modelling_analysis,01_linear_regression_inference,0.4673752349973225
by_candidate,30,0.4897935868094091,0.006008707507835638,0.09107971443333335,1.5376666666666665,,gemini,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,0.022896876171039127
by_candidate,30,0.4326309147980292,0.01694919298328755,0.1722963398,2.8380000000000005,,gemini,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,0.054970355621473135
by_candidate,30,0.10045669638844612,0.5973720505779777,0.6175269676666666,9.986,,gemini,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,0.7168464606935733
by_candidate,30,0.16687181447767413,0.3781227975388215,0.3717537531333333,6.203999999999999,,gemini,optimized,python,data_visualization,01_scatter_trend_grouped,0.5436426329354698
by_candidate,30,-0.15038447316045392,0.42765181158850774,0.48294103043333336,8.125999999999998,,gemini,optimized,python,data_visualization,02_distribution_boxplot,0.583161561257056
by_candidate,30,0.28723996172847965,0.123787900717302,2.5762823825999996,43.08366666666667,,gemini,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,0.26525978725136146
