model,prompt_type,language,category,snippet,matched_original_model,candidate_runs,original_runs,elapsed_seconds_u_stat,elapsed_seconds_p_value,elapsed_seconds_candidate_mean,elapsed_seconds_original_mean,elapsed_seconds_candidate_median,elapsed_seconds_original_median,elapsed_seconds_mean_pct_diff_vs_original,elapsed_seconds_median_pct_diff_vs_original,elapsed_seconds_rank_biserial,elapsed_seconds_cliffs_delta,energy_joules_u_stat,energy_joules_p_value,energy_joules_candidate_mean,energy_joules_original_mean,energy_joules_candidate_median,energy_joules_original_median,energy_joules_mean_pct_diff_vs_original,energy_joules_median_pct_diff_vs_original,energy_joules_rank_biserial,energy_joules_cliffs_delta,avg_power_watts_u_stat,avg_power_watts_p_value,avg_power_watts_candidate_mean,avg_power_watts_original_mean,avg_power_watts_candidate_median,avg_power_watts_original_median,avg_power_watts_mean_pct_diff_vs_original,avg_power_watts_median_pct_diff_vs_original,avg_power_watts_rank_biserial,avg_power_watts_cliffs_delta,elapsed_seconds_p_value_fdr_bh,energy_joules_p_value_fdr_bh,avg_power_watts_p_value_fdr_bh
gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,10000.0,2.562143669163401e-34,0.4259760136099999,0.08138598026999999,0.4259295485,0.081335457,423.40220293079227,423.6701977343042,1.0,1.0,10000.0,2.019804671644648e-34,7.5943,1.3795,7.605,1.38,450.5110547299746,451.08695652173924,1.0,1.0,9741.0,5.032343074204837e-31,17.827926499129997,16.949997811619998,17.8771149775,16.931894618,5.179520949012392,5.582484304474417,0.9481999999999999,0.9482,3.7106908312021666e-34,4.212401134716591e-34,2.1135840911660318e-29
gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,10000.0,2.562143669163401e-34,0.4319665892900001,0.08239231195,0.4319934605,0.08236083250000001,424.2802138531325,424.5132272066336,1.0,1.0,10000.0,2.1382433297220767e-34,7.6961,1.3997999999999997,7.72,1.4,449.79997142448934,451.4285714285715,1.0,1.0,9683.0,2.603552064023899e-30,17.816201823329997,16.989451495820003,17.863829629,17.0094530135,4.866256734147092,5.022951736436809,0.9366000000000001,0.9366,3.7106908312021666e-34,4.212401134716591e-34,5.326448891747416e-29
gpt,base,r,data_visualization,02_distribution_boxplot,original,100,100,10000.0,2.562143669163401e-34,0.59938480232,0.10622471941,0.599022118,0.10620911050000001,464.26113022386943,464.0025749015193,1.0,1.0,10000.0,2.2495311705530015e-34,10.8962,1.8823999999999996,10.93,1.88,478.8461538461539,481.38297872340434,1.0,1.0,8545.0,4.693208550838182e-18,18.17898532054,17.721476404980002,18.230929232,17.7602041685,2.58166365546965,2.650448491661446,0.7090000000000001,0.709,3.7106908312021666e-34,4.212401134716591e-34,2.876931165689426e-17
gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,100,100,10000.0,2.562143669163401e-34,2.37754120847,2.0366635712299996,2.3302303484999998,2.036017486,16.73706163625907,14.450409415589851,1.0,1.0,10000.0,2.557529260363645e-34,44.3529,37.524300000000004,43.295,37.66,18.197807820532276,14.962825278810424,1.0,1.0,7602.0,2.0643442221121208e-10,18.658537302659997,18.424309295260002,18.726238777,18.469340158,1.2712987154435944,1.3909463835865399,0.5204,0.5204,3.7106908312021666e-34,4.212401134716591e-34,9.126574455653586e-10
gpt,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,100,100,10000.0,2.562143669163401e-34,1.7956507197299998,1.4948869074799995,1.7955518595,1.493991659,20.119502735963607,20.184865068246005,1.0,1.0,10000.0,2.5430180327697003e-34,32.5288,26.848999999999997,32.68,27.015,21.15460538567545,20.969831575050893,1.0,1.0,6906.0,3.2260367672905808e-06,18.115291059220002,17.96060683162,18.1993656195,18.071031513999998,0.8612416554193261,0.7101648038219577,0.3812,0.3812,3.7106908312021666e-34,4.212401134716591e-34,9.678110301871743e-06
gpt,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,10000.0,2.562143669163401e-34,0.42482642979999996,0.09468793219000002,0.424952568,0.0946336425,348.65952817255186,349.0502074883147,1.0,1.0,10000.0,2.206575577267867e-34,7.566299999999997,1.6071999999999997,7.57,1.61,370.7752613240417,370.1863354037267,1.0,1.0,9676.0,3.170505292706795e-30,17.810199848209997,16.973414255039998,17.8168430145,16.978084412,4.9299780267928615,4.940242857475554,0.9352,0.9352,3.7106908312021666e-34,4.212401134716591e-34,5.326448891747416e-29
gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,0.0,2.562143669163401e-34,0.17361023214000004,0.5894189147000001,0.173526566,0.5893560455,-70.54552750001865,-70.55658165807344,-1.0,-1.0,0.0,2.4656702309384075e-34,2.9296,10.170699999999998,2.93,10.175,-71.19568957888836,-71.2039312039312,-1.0,-1.0,1918.0,5.101194122961343e-14,16.87456399881,17.255593039580003,16.9037227515,17.258306679,-2.2081480473955155,-2.0545696289628554,-0.6164000000000001,-0.6164,3.7106908312021666e-34,4.212401134716591e-34,2.5205900372279573e-13
gpt,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,0.0,2.562143669163401e-34,0.17429981517999996,0.62213543004,0.17423236549999999,0.6220164105,-71.98362177045706,-71.98910469903109,-1.0,-1.0,0.0,2.4498698503771243e-34,2.9406000000000008,10.6337,2.94,10.675,-72.34640811758841,-72.45901639344264,-1.0,-1.0,2921.0,3.8025869815583705e-07,16.87093040256,17.092193965179998,16.850659208499998,17.1788325745,-1.294529906873011,-1.9103356679029344,-0.41579999999999995,-0.4158,3.7106908312021666e-34,4.212401134716591e-34,1.2285281017342428e-06
gpt,optimized,python,data_visualization,01_scatter_trend_grouped,original,100,100,0.0,2.562143669163401e-34,0.37378958306,0.91626322943,0.373828162,0.9161050690000001,-59.20500015126314,-59.193745930468154,-1.0,-1.0,0.0,2.5187739885506165e-34,6.416,15.788199999999994,6.43,15.815000000000001,-59.36205520578658,-59.342396459057866,-1.0,-1.0,4241.0,0.0638378712269668,17.164651702820002,17.23101931908,17.197072460999998,17.268708637499998,-0.38516361122356746,-0.41483227266014616,-0.15180000000000005,-0.1518,3.7106908312021666e-34,4.212401134716591e-34,0.09407686286079317
gpt,optimized,python,data_visualization,02_distribution_boxplot,original,100,100,0.0,2.562143669163401e-34,0.46289271503000007,0.8523923748800002,0.462744539,0.852438289,-45.69487847716069,-45.71518607606796,-1.0,-1.0,0.0,2.5344354847389963e-34,8.0109,14.7073,8.035,14.745000000000001,-45.53113079899098,-45.5069515089861,-1.0,-1.0,5499.0,0.22321281571401141,17.30620873589,17.25405683026,17.359867198,17.287886083,0.3022588029183631,0.4163673606733346,0.09980000000000011,0.0998,3.7106908312021666e-34,4.212401134716591e-34,0.28845963876887626
gpt,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,100,100,10000.0,2.562143669163401e-34,2.4551003959999997,2.25614664624,2.4520318555,2.2553947835,8.818298672720049,8.718521184785748,1.0,1.0,10000.0,2.5526353153050436e-34,41.9575,38.710300000000004,41.97,38.61,8.388465085519872,8.7024087024087,1.0,1.0,4087.0,0.02577451755318806,17.090065056020002,17.15758078235,17.1000511025,17.102640479,-0.3935037648166032,-0.01514021477081738,-0.18259999999999998,-0.1826,3.7106908312021666e-34,4.212401134716591e-34,0.04330118948935595
gpt,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,100,100,9413.0,4.211774603750302e-27,12.270647434639997,12.188427361819999,12.2558992815,12.1851330055,0.6745749092910144,0.5807591592808939,0.8826,0.8826,5631.0,0.1234202122669979,198.7353,196.8314,196.645,196.93,0.9672745303848842,-0.1447214746356556,0.1262000000000001,0.1262,4063.0,0.022123915583805918,16.190459088540003,16.14906667013,16.0405594905,16.170231144,0.25631461715718235,-0.8019158931325003,-0.1874,-0.1874,5.4429087186926975e-27,0.13641181355826082,0.039540615085951004
gpt,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,original,100,100,0.0,2.562143669163401e-34,0.58374667561,0.7280697941600001,0.5837054669999999,0.728229206,-19.822703772034757,-19.84591359550609,-1.0,-1.0,0.0,2.5247426821170097e-34,10.044599999999999,12.5322,10.06,12.555,-19.849667257145597,-19.87256073277578,-1.0,-1.0,4870.0,0.7516846029154188,17.20711958191,17.212827800569997,17.245212237,17.268128143,-0.03316258505652406,-0.13270636985217985,-0.026000000000000023,-0.026,3.7106908312021666e-34,4.212401134716591e-34,0.7795247733937677
gpt,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,100.0,5.01845423301784e-33,0.74002871583,0.7610161930699999,0.739142881,0.761064186,-2.7578226890724604,-2.8803490432540206,-0.98,-0.98,1577.5,6.150109811323259e-17,12.7378,13.0754,12.715,13.085,-2.5819477798002364,-2.827665265571272,-0.6845,-0.6845,4834.0,0.6859326721065675,17.2069737305,17.181455004,17.1949243865,17.197560049,0.1485248280431352,-0.015325793266554134,-0.03320000000000001,-0.0332,7.144917891076246e-33,8.610153735852561e-17,0.7293461323664768
gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,10000.0,2.562143669163401e-34,0.40128315918000007,0.08138598026999999,0.401355994,0.081335457,393.0617753189595,393.4575999247167,1.0,1.0,10000.0,2.025881843781275e-34,7.1223,1.3795,7.14,1.38,416.2957593330917,417.39130434782606,1.0,1.0,9649.0,6.760406700245325e-30,17.74877294472,16.949997811619998,17.799376576,16.931894618,4.712538266833311,5.123360247457447,0.9298,0.9298,3.7106908312021666e-34,4.212401134716591e-34,8.11248804029439e-29
gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,10000.0,2.562143669163401e-34,0.39473172389,0.08239231195,0.394723527,0.08236083250000001,379.08805390670915,379.2612155784122,1.0,1.0,10000.0,2.134494688314206e-34,6.998799999999999,1.3997999999999997,7.01,1.4,399.9857122446064,400.7142857142857,1.0,1.0,9386.0,8.610758976559349e-27,17.730350966019998,16.989451495820003,17.791900329500002,17.0094530135,4.360938140835695,4.600073355557011,0.8772,0.8772,3.7106908312021666e-34,4.212401134716591e-34,9.041296925387316e-26
gpt,optimized,r,data_visualization,01_scatter_trend_grouped,original,100,100,10000.0,2.562143669163401e-34,0.41053452392000006,0.10269568221999999,0.41008298249999997,0.1025655675,299.7583102282059,299.8251971842305,1.0,1.0,10000.0,2.248641255199733e-34,7.3755999999999995,1.8171000000000004,7.41,1.82,305.899510208574,307.1428571428571,1.0,1.0,7438.0,2.5886533598900493e-09,17.96618994789,17.693996854159998,18.0489819265,17.679606974000002,1.53833583205373,2.089271288910494,0.48760000000000003,0.4876,3.7106908312021666e-34,4.212401134716591e-34,1.0354613439560197e-08
gpt,optimized,r,data_visualization,02_distribution_boxplot,original,100,100,10000.0,2.562143669163401e-34,0.3707960718300001,0.10622471941,0.370382527,0.10620911050000001,249.0675935784993,248.72952542051468,1.0,1.0,10000.0,2.240140814563044e-34,6.624200000000001,1.8823999999999996,6.63,1.88,251.90182745431375,252.6595744680851,1.0,1.0,6292.0,0.001601481745414371,17.8650655108,17.721476404980002,17.882782085000002,17.7602041685,0.8102547583430905,0.6901830369574826,0.25839999999999996,0.2584,3.7106908312021666e-34,4.212401134716591e-34,0.003363111665370179
gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,100,100,10000.0,2.562143669163401e-34,1.76985563338,1.4948869074799995,1.7697417005,1.493991659,18.393948366537508,18.4572678059376,1.0,1.0,10000.0,2.5464589680617566e-34,31.878800000000002,26.848999999999997,32.055,27.015,18.733658609259212,18.656302054414212,1.0,1.0,5478.0,0.24332419302775132,18.01205245044,17.96060683162,18.1016910665,18.071031513999998,0.28643586100568824,0.16966133049045215,0.09559999999999991,0.0956,3.7106908312021666e-34,4.212401134716591e-34,0.3096853365807744
gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,original,100,100,10000.0,2.562143669163401e-34,0.3965494018199999,0.08819329232,0.3967725685,0.0881465845,349.6366916218101,350.1281254975909,1.0,1.0,10000.0,1.9804526133801826e-34,7.036199999999999,1.4958999999999998,7.05,1.49,370.36566615415467,373.1543624161074,1.0,1.0,9657.0,5.404220524730081e-30,17.743572073609997,16.961494678340003,17.7598401785,16.9296253355,4.610899039863004,4.903917402466726,0.9314,0.9314,3.7106908312021666e-34,4.212401134716591e-34,7.565908734622113e-29
gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,10000.0,2.562143669163401e-34,0.35049468488999996,0.09468793219000002,0.35081108699999997,0.0946336425,270.15771364264276,270.7044109604044,1.0,1.0,10000.0,2.1972355568314394e-34,6.180700000000001,1.6071999999999997,6.19,1.61,284.5632155301146,284.47204968944095,1.0,1.0,9223.0,5.891039298707494e-25,17.634076493360002,16.973414255039998,17.689390463000002,16.978084412,3.892335557201347,4.189554214356801,0.8446,0.8446,3.7106908312021666e-34,4.212401134716591e-34,5.4983033454603286e-24
llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,6380.0,0.0007498971476260235,0.62264782997,0.62213543004,0.622465543,0.6220164105,0.08236147714124206,0.07220589238778687,0.276,0.276,4435.5,0.1680828159188612,10.6012,10.6337,10.63,10.675,-0.3056320941910987,-0.4215456674473061,-0.1129,-0.1129,4250.0,0.06705279851174706,17.02590598474,17.092193965179998,17.078833976,17.1788325745,-0.3878260483998692,-0.5821035746540619,-0.15000000000000002,-0.15,0.0007873920050073247,0.18336307191148496,0.09650750859874166
llama,base,python,data_visualization,01_scatter_trend_grouped,original,100,100,0.0,2.562143669163401e-34,0.8315815350600001,0.91626322943,0.831486344,0.9161050690000001,-9.24207058081767,-9.236792575808803,-1.0,-1.0,0.0,2.5322942574182746e-34,14.288799999999998,15.788199999999994,14.32,15.815000000000001,-9.496966088597791,-9.45305090104332,-1.0,-1.0,4357.0,0.1164436456186547,17.18269072265,17.23101931908,17.214232729000003,17.268708637499998,-0.2804743906037276,-0.31546023297710696,-0.12860000000000005,-0.1286,3.7106908312021666e-34,4.212401134716591e-34,0.1577623585801128
llama,base,python,data_visualization,02_distribution_boxplot,original,100,100,0.0,2.562143669163401e-34,0.47630718471,0.8523923748800002,0.476126822,0.852438289,-44.12113496709136,-44.1453031680983,-1.0,-1.0,0.0,2.534721114848231e-34,8.229000000000001,14.7073,8.254999999999999,14.745000000000001,-44.048193754122096,-44.014920311970165,-1.0,-1.0,5199.0,0.6276673409642575,17.276682134839998,17.25405683026,17.3170513635,17.287886083,0.13113034692407183,0.16870356711037518,0.03980000000000006,0.0398,3.7106908312021666e-34,4.212401134716591e-34,0.6847280083246445
llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,100,100,10000.0,2.562143669163401e-34,2.29472619641,2.25614664624,2.293567112,2.2553947835,1.7099752905820733,1.6924898815613476,1.0,1.0,6346.0,0.0010096144088904482,38.9505,38.710300000000004,39.03,38.61,0.620506686850772,1.0878010878010924,0.2692000000000001,0.2692,3003.0,1.0704428024925372e-06,16.973961798810002,17.15758078235,17.010298276,17.102640479,-1.0701915722809003,-0.539929510378157,-0.3994,-0.3994,3.7106908312021666e-34,0.0012471707403940832,3.3302664966434487e-06
llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,100,100,7151.0,1.4842085468539058e-07,12.213757989039998,12.188427361819999,12.208007585,12.1851330055,0.20782523017978988,0.1877253164957388,0.4301999999999999,0.4302,3831.5,0.004318370064158848,195.98170000000002,196.8314,196.405,196.93,-0.4316892528326194,-0.26659219011831903,-0.23370000000000002,-0.2337,3332.0,4.61428502938555e-05,16.04598740577,16.14906667013,16.105223887999998,16.170231144,-0.638298586943488,-0.40201809993373117,-0.3336,-0.3336,1.7315766379962236e-07,0.005109057540694974,0.00012112498202137069
llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,100,100,8619.0,9.452431272763004e-19,0.7304186623800001,0.7280697941600001,0.7304547370000001,0.728229206,0.32261580398483564,0.3056085888431278,0.7238,0.7238,4099.0,0.02776252870697126,12.453299999999999,12.5322,12.48,12.555,-0.62957820653996,-0.597371565113495,-0.18020000000000003,-0.1802,3659.0,0.0010552635688740857,17.04937290308,17.212827800569997,17.0824338025,17.268128143,-0.9496109493675745,-1.0753588284858466,-0.2682,-0.2682,1.167653274870724e-18,0.03238961682479981,0.0023326878890900845
llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,0.0,2.562143669163401e-34,0.6383854083199999,0.7610161930699999,0.6383003555,0.761064186,-16.11408349345336,-16.13054887593936,-1.0,-1.0,0.0,2.5337215465391058e-34,10.831999999999995,13.0754,10.85,13.085,-17.157410098352667,-17.080626671761568,-1.0,-1.0,3338.0,4.913777598294359e-05,16.967760023719997,17.181455004,16.9926222475,17.197560049,-1.243753688091335,-1.1916678930969324,-0.33240000000000003,-0.3324,3.7106908312021666e-34,4.212401134716591e-34,0.00012507797522931096
llama,base,r,data_visualization,02_distribution_boxplot,original,100,100,10000.0,2.562143669163401e-34,1.02942632894,0.10622471941,1.0291860705,0.10620911050000001,869.1024223530119,869.0186328224637,1.0,1.0,10000.0,2.2539858927049953e-34,18.6695,1.8823999999999996,18.744999999999997,1.88,891.7923926901829,897.0744680851064,1.0,1.0,8544.0,4.794885276149044e-18,18.13571780765,17.721476404980002,18.204457118,17.7602041685,2.337510674638764,2.5013955092247224,0.7088000000000001,0.7088,3.7106908312021666e-34,4.212401134716591e-34,2.876931165689426e-17
llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,6006.0,0.014016996428315462,0.58985211088,0.5894189147000001,0.5899472015,0.5893560455,0.0734954663306682,0.10030541037353916,0.20120000000000005,0.2012,3005.0,1.0921478220590991e-06,10.0233,10.170699999999998,10.06,10.175,-1.4492611128044044,-1.1302211302211322,-0.399,-0.399,2879.0,2.2045569515764522e-07,16.992793125600002,17.255593039580003,17.060710629,17.258306679,-1.5229839587500893,-1.144933009218322,-0.4242,-0.4242,0.014536144444178997,1.4334440164525675e-06,7.40731135729688e-07
llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,0.0,2.562143669163401e-34,0.17396705716999997,0.62213543004,0.173939681,0.6220164105,-72.0371081970344,-72.03615884343296,-1.0,-1.0,0.0,2.466504572108663e-34,2.923999999999999,10.6337,2.92,10.675,-72.5025155872368,-72.64637002341921,-1.0,-1.0,2544.0,1.976320025658611e-09,16.80761274108,17.092193965179998,16.795536161,17.1788325745,-1.6649777359170133,-2.231213394960015,-0.49119999999999997,-0.4912,3.7106908312021666e-34,4.212401134716591e-34,8.300544107766167e-09
llama,optimized,python,data_visualization,01_scatter_trend_grouped,original,100,100,0.0,2.562143669163401e-34,0.8331589038,0.91626322943,0.8329471070000001,0.9161050690000001,-9.069918224449381,-9.077338922572867,-1.0,-1.0,0.0,2.5357210670236843e-34,14.2654,15.788199999999994,14.335,15.815000000000001,-9.645178044362215,-9.358204236484353,-1.0,-1.0,3914.0,0.007994579742057337,17.12200498582,17.23101931908,17.1832420355,17.268708637499998,-0.632663287303559,-0.4949217905871729,-0.21719999999999995,-0.2172,3.7106908312021666e-34,4.212401134716591e-34,0.01561731856587945
llama,optimized,python,data_visualization,02_distribution_boxplot,original,100,100,0.0,2.562143669163401e-34,0.47648519939000006,0.8523923748800002,0.476470532,0.852438289,-44.100250843154285,-44.104982360781776,-1.0,-1.0,0.0,2.5288719561120145e-34,8.1754,14.7073,8.19,14.745000000000001,-44.41263862163687,-44.45574771108851,-1.0,-1.0,4074.0,0.0237371954057347,17.15783269103,17.25405683026,17.204610608,17.287886083,-0.5576899402652132,-0.48169842512954425,-0.18520000000000003,-0.1852,3.7106908312021666e-34,4.212401134716591e-34,0.041213545289996385
llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,0.0,2.562143669163401e-34,0.6384821963,0.7610161930699999,0.6382762479999999,0.761064186,-16.10136523845675,-16.133716479992145,-1.0,-1.0,0.0,2.538151121325553e-34,10.8432,13.0754,10.875,13.085,-17.071753063003815,-16.889568207871612,-1.0,-1.0,3412.0,0.0001049385631068,16.982745169559998,17.181455004,17.044457733,17.197560049,-1.1565367100384745,-0.8902560337848672,-0.3176,-0.3176,3.7106908312021666e-34,4.212401134716591e-34,0.00023823890002624867
starcoder,base,python,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,6602.0,9.112357148703227e-05,0.59006754003,0.5894189147000001,0.5899052915,0.5893560455,0.11004487874808178,0.09319425908901764,0.3204,0.3204,2517.0,1.3049085532585758e-09,9.9908,10.170699999999998,10.01,10.175,-1.7688064734973818,-1.6216216216216308,-0.49660000000000004,-0.4966,2358.0,1.0878362175923719e-10,16.931587713570003,17.255593039580003,16.974673816,17.258306679,-1.8776829360011686,-1.6434570799760275,-0.5284,-0.5284,9.813307698603477e-05,1.767940620543877e-09,5.076569015431068e-10
starcoder,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,100,100,6789.0,1.2424595354292629e-05,0.62290803732,0.62213543004,0.6227749645,0.6220164105,0.12418634957830223,0.12195080181088283,0.3577999999999999,0.3578,3573.0,0.0004898980985309547,10.5405,10.6337,10.565000000000001,10.675,-0.8764588054957306,-1.030444964871189,-0.2854,-0.2854,3412.0,0.0001049385631068,16.92144012767,17.092193965179998,16.950153461,17.1788325745,-0.9990164975769418,-1.3311679504895342,-0.3176,-0.3176,1.3732447496849746e-05,0.0006142006011432865,0.00023823890002624867
starcoder,base,python,data_visualization,01_scatter_trend_grouped,original,100,100,0.0,2.562143669163401e-34,0.83182965867,0.91626322943,0.831766534,0.9161050690000001,-9.214990632389064,-9.206207656078377,-1.0,-1.0,0.0,2.53943853828412e-34,14.2049,15.788199999999994,14.21,15.815000000000001,-10.028375622300166,-10.148593107809043,-1.0,-1.0,3397.0,9.020556792655498e-05,17.07664332332,17.23101931908,17.111005294,17.268708637499998,-0.8959191148318254,-0.9132318276395853,-0.3206,-0.3206,3.7106908312021666e-34,4.212401134716591e-34,0.00021649336302373195
starcoder,base,python,data_visualization,02_distribution_boxplot,original,100,100,0.0,2.562143669163401e-34,0.4218128890200001,0.8523923748800002,0.4217898335,0.852438289,-50.51423482297306,-50.519604886025945,-1.0,-1.0,0.0,2.528017084531118e-34,7.2418,14.7073,7.26,14.745000000000001,-50.76050668715536,-50.76297049847407,-1.0,-1.0,4130.0,0.03362613107944348,17.16821163882,17.25405683026,17.1750283985,17.287886083,-0.4975362738428345,-0.6528136751836773,-0.17400000000000004,-0.174,3.7106908312021666e-34,4.212401134716591e-34,0.05431913482063947
starcoder,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,100,100,0.0,2.562143669163401e-34,0.63658034409,0.7280697941600001,0.6363168845,0.728229206,-12.566027433613659,-12.621345140062942,-1.0,-1.0,0.0,2.5334360260795614e-34,10.815900000000001,12.5322,10.83,12.555,-13.695121367357677,-13.739545997610511,-1.0,-1.0,3268.0,2.3293635099299498e-05,16.99058788543,17.212827800569997,17.0144167835,17.268128143,-1.2911296023808372,-1.4692464487116164,-0.34640000000000004,-0.3464,3.7106908312021666e-34,4.212401134716591e-34,6.747121890831578e-05
starcoder,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,0.0,2.562143669163401e-34,0.63783624721,0.7610161930699999,0.6376194420000001,0.761064186,-16.186245047307366,-16.22001747957694,-1.0,-1.0,0.0,2.5410129111897987e-34,10.8147,13.0754,10.84,13.085,-17.289719626168225,-17.157050057317548,-1.0,-1.0,3277.0,2.5680167479936855e-05,16.95521737757,17.181455004,16.990589081499998,17.197560049,-1.3167547589964215,-1.2034903027539474,-0.3446,-0.3446,3.7106908312021666e-34,4.212401134716591e-34,7.19044689438232e-05
starcoder,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,10000.0,2.562143669163401e-34,1.26353234684,0.08138598026999999,1.2638854130000001,0.081335457,1452.5184345610883,1453.9169012107477,1.0,1.0,10000.0,2.0323223473356764e-34,22.5005,1.3795,22.59,1.38,1531.0619789778905,1536.9565217391307,1.0,1.0,9679.0,2.9138983962592144e-30,17.80751975446,16.949997811619998,17.884328756,16.931894618,5.0591271596043,5.625088978450654,0.9358,0.9358,3.7106908312021666e-34,4.212401134716591e-34,5.326448891747416e-29
starcoder,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,100,100,0.0,2.562143669163401e-34,0.63895433552,0.7610161930699999,0.6389487949999999,0.761064186,-16.039324611161376,-16.04534719230634,-1.0,-1.0,0.0,2.53943853828412e-34,10.848500000000001,13.0754,10.85,13.085,-17.0312189302048,-17.080626671761568,-1.0,-1.0,3346.0,5.341850120287614e-05,16.97856399396,17.181455004,16.9745120805,17.197560049,-1.1808721088683316,-1.296974500245871,-0.3308,-0.3308,3.7106908312021666e-34,4.212401134716591e-34,0.00013197512061887046
starcoder,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,100,100,10000.0,2.562143669163401e-34,1.2756163322499998,0.08138598026999999,1.2746277375,0.081335457,1467.3661827480744,1467.124332380649,1.0,1.0,10000.0,2.0348579950650845e-34,22.761000000000003,1.3795,22.79,1.38,1549.945632475535,1551.449275362319,1.0,1.0,9765.0,2.53438943659114e-31,17.84219486049,16.949997811619998,17.886356679499997,16.931894618,5.263700082948452,5.637065922234856,0.9530000000000001,0.953,3.7106908312021666e-34,4.212401134716591e-34,2.1135840911660318e-29
starcoder,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,100,100,10000.0,2.562143669163401e-34,2.4413462267400003,2.0366635712299996,2.4407651635,2.036017486,19.869882352027403,19.879381207829177,1.0,1.0,10000.0,2.5552250907022405e-34,43.96099999999999,37.524300000000004,44.015,37.66,17.153417918522095,16.874668082846533,1.0,1.0,1249.0,5.0040921159257395e-20,18.00683616748,18.424309295260002,18.0648253865,18.469340158,-2.265882107653314,-2.1901961198369335,-0.7502,-0.7502,3.7106908312021666e-34,4.212401134716591e-34,3.5028644811480175e-19
