model,prompt_type,language,category,snippet,matched_original_model,candidate_runs,original_runs,elapsed_seconds_u_stat,elapsed_seconds_p_value,elapsed_seconds_candidate_mean,elapsed_seconds_original_mean,elapsed_seconds_candidate_median,elapsed_seconds_original_median,elapsed_seconds_mean_pct_diff_vs_original,elapsed_seconds_median_pct_diff_vs_original,elapsed_seconds_rank_biserial,elapsed_seconds_cliffs_delta,elapsed_seconds_cliffs_delta_abs,elapsed_seconds_cliffs_delta_magnitude,elapsed_seconds_cliffs_delta_direction,energy_joules_u_stat,energy_joules_p_value,energy_joules_candidate_mean,energy_joules_original_mean,energy_joules_candidate_median,energy_joules_original_median,energy_joules_mean_pct_diff_vs_original,energy_joules_median_pct_diff_vs_original,energy_joules_rank_biserial,energy_joules_cliffs_delta,energy_joules_cliffs_delta_abs,energy_joules_cliffs_delta_magnitude,energy_joules_cliffs_delta_direction,avg_power_watts_u_stat,avg_power_watts_p_value,avg_power_watts_candidate_mean,avg_power_watts_original_mean,avg_power_watts_candidate_median,avg_power_watts_original_median,avg_power_watts_mean_pct_diff_vs_original,avg_power_watts_median_pct_diff_vs_original,avg_power_watts_rank_biserial,avg_power_watts_cliffs_delta,avg_power_watts_cliffs_delta_abs,avg_power_watts_cliffs_delta_magnitude,avg_power_watts_cliffs_delta_direction,elapsed_seconds_p_value_fdr_bh,energy_joules_p_value_fdr_bh,avg_power_watts_p_value_fdr_bh
gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7329827063666666,0.7562265260666666,0.734064525,0.7555736799999999,-3.0736583416211585,-2.84673163840222,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,4.0,4.504322112705283e-11,11.854439146366666,12.291509031666665,11.86437739,12.2732115325,-3.5558683980459582,-3.33110972150516,-0.9911111111111112,-0.9911111111111112,0.9911111111111112,large,candidate_lower_energy_joules,357.0,0.17145004745971015,16.172995221066667,16.254142654166667,16.1732068425,16.2333423965,-0.4992415461494563,-0.3704446843489494,-0.20666666666666667,-0.20666666666666667,0.20666666666666667,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,6.601161716895673e-11,0.22420390821654404
gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,0.4198108047666666,0.09235858213333334,0.42229032099999997,0.092040134,354.54444521528853,358.81106713729906,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,7.0567931683000005,1.3448144300666665,7.0430973859999995,1.3396148184999999,424.74103567956024,425.755410341484,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,16.811284280966667,14.585644554400002,16.7677866555,14.5957125125,15.259111232730985,14.881590337846138,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,900.0,3.0198593591621564e-11,0.42643604043333333,0.09346561816666667,0.42886159349999997,0.0931990285,356.2490986502846,360.1567209469356,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,7.276294508266667,1.3671192839333335,7.257827795500001,1.3700487360000002,432.2355257349651,429.7496070606936,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.064541180466662,14.6580354875,17.09493104,14.6625166665,16.417654978519256,16.58933748431759,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,base,r,data_visualization,02_distribution_boxplot,original,30,30,900.0,3.0198593591621564e-11,0.5842816167333332,0.1179408338,0.5835787585,0.11801191350000001,395.40231140313784,394.50834343093663,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,10.329372480233333,1.7711200452333329,10.334270642,1.7627801745,483.2113135432618,486.2484041682192,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.678892478699996,15.033689691400003,17.708607115,14.876527023,17.595166865877093,19.03723958973378,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,899.0,3.3383888204288e-11,2.2954905487,2.0172275167666665,2.2398263905,2.0093385165,13.79433056611038,11.470833416435932,0.9977777777777779,0.9977777777777778,0.9977777777777778,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,41.054431127933334,35.368709211933336,40.31528759,35.4081118635,16.07557087235077,13.858902574125958,1.0,1.0,1.0,large,candidate_higher_energy_joules,725.0,4.942599819037002e-05,17.885315811166663,17.535067454766665,17.919074648,17.5896571475,1.9974166469761023,1.872790911941224,0.6111111111111112,0.6111111111111112,0.6111111111111112,large,candidate_higher_avg_power_watts,4.3655853805607385e-11,4.667055373250606e-11,0.00010246853283369395
gpt,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,900.0,3.0198593591621564e-11,1.7738434285,1.4876295009333338,1.7756603284999999,1.488366254,19.239597452665233,19.30264635656002,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,30.354587805333335,24.976797815199998,30.356363272,24.943015217,21.531142742648154,21.702861534200217,1.0,1.0,1.0,large,candidate_higher_energy_joules,719.0,7.19878817481734e-05,17.113436379,16.791031006566666,17.0654138935,16.8146876705,1.9201046815246006,1.4911143633067871,0.5977777777777777,0.5977777777777777,0.5977777777777777,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.00013906749883169862
gpt,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,900.0,3.0198593591621564e-11,0.4157530000333333,0.10546008013333336,0.4131818825,0.1053258635,294.2278438511483,292.2891004829027,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.9684527146,1.563865798733333,6.975272393,1.5455194725,345.5914772382745,351.32219406572375,1.0,1.0,1.0,large,candidate_higher_energy_joules,874.0,3.820159781999324e-10,16.763360573633335,14.835174480033333,16.8165264535,14.6357379845,12.997394106790919,14.90043393308603,0.9422222222222223,0.9422222222222222,0.9422222222222222,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.2988543258797701e-09
gpt,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,0.0,3.0198593591621564e-11,0.17294209160000001,0.5877041638,0.172944082,0.587691752,-70.57327440360734,-70.57231424272227,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,2.7384773088666656,9.499587221966667,2.728469356,9.5073405555,-71.17267050789047,-71.30144502479635,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,152.0,1.0906865251349971e-05,15.8349622334,16.1640993963,15.76839406,16.141549785000002,-2.0362233294317584,-2.311771360063379,-0.6622222222222223,-0.6622222222222223,0.6622222222222223,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,2.439693543065125e-05
gpt,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.17338961313333331,0.6203006892333333,0.1735449295,0.619173945,-72.04748984760344,-71.97153870872263,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,2.8093310452666667,9.971933694333336,2.8080426825,9.9610617495,-71.82762008472739,-71.80980548945045,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,573.0,0.07012659407128823,16.202760937400004,16.076345269300003,16.149047296,16.0858647905,0.7863458141908027,0.39278277122727623,0.27333333333333343,0.2733333333333333,0.2733333333333333,small,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.10277173269068102
gpt,optimized,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.3715230686666667,0.9117480123333335,0.3713971585,0.9092514925,-59.25156253251711,-59.153527757338274,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,5.995908390099999,14.861679919766665,5.983348447,14.839879339,-59.65524474709494,-59.68061255541721,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,257.0,0.004427193167173019,16.138453298199998,16.301168091766666,16.096541962499998,16.3029950235,-0.9981787357241664,-1.2663505122979484,-0.4288888888888889,-0.4288888888888889,0.4288888888888889,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.007378655278621698
gpt,optimized,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.4598328454666667,0.8475414639000001,0.459799929,0.845047822,-45.745091532073815,-45.58888656599602,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,7.515712758466666,13.984664556066669,7.509907253,13.991418737,-46.25746846958668,-46.324905328290875,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,241.0,0.002052333872380414,16.3444023047,16.50072567333333,16.322819811000002,16.5301748455,-0.9473726897112366,-1.254403153251857,-0.46444444444444444,-0.46444444444444444,0.46444444444444444,medium,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.003560171003108881
gpt,optimized,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.4438031948333334,3.115271052633334,2.4397873260000003,2.7244318635,-21.554074957054212,-10.447849377826795,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,39.81029141566667,96.64283546966665,39.722292616000004,100.956781893,-58.80678456690982,-60.65416124485817,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.2898991102,32.89970124763333,16.2999146855,36.9420801825,-50.48617922823288,-55.877106527364674,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,804.0,1.7294093690511444e-07,12.245855177333333,12.182617280799999,12.238450025,12.174177088,0.5190830104545575,0.527944817423048,0.7866666666666666,0.7866666666666666,0.7866666666666666,large,candidate_higher_elapsed_seconds,620.0,0.012211939665202362,191.33301855089996,189.5356866025333,191.6745458625,189.1339853995,0.9482815508700294,1.3432596249868416,0.37777777777777777,0.37777777777777777,0.37777777777777777,medium,candidate_higher_energy_joules,547.0,0.1536672354850899,15.6242383181,15.5577626928,15.6254410845,15.531491187,0.42728267947397924,0.6048994032114371,0.2155555555555555,0.21555555555555556,0.21555555555555556,small,candidate_higher_avg_power_watts,2.01369584067599e-07,0.014619927768200012,0.20408929712863502
gpt,optimized,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,0.0,3.0198593591621564e-11,0.5811596463,0.7242042895333333,0.580995223,0.7233002425,-19.751974035601076,-19.674405058698717,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,9.313726167699999,11.792974864333333,9.299852409,11.7634327765,-21.023098286519485,-20.942699416972353,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,167.0,2.9589845546014042e-05,16.02633708793333,16.2843045934,16.049238782,16.220004307499998,-1.5841481224271858,-1.052808139027669,-0.6288888888888888,-0.6288888888888889,0.6288888888888889,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,6.449068901054342e-05
gpt,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.7314724031666666,0.7562265260666666,0.7310475095,0.7555736799999999,-3.273374054828878,-3.2460329348687673,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,3.0,4.077164846825319e-11,11.829599425566666,12.291509031666665,11.824763479,12.2732115325,-3.7579568538735106,-3.653877001243643,-0.9933333333333333,-0.9933333333333333,0.9933333333333333,large,candidate_lower_energy_joules,335.0,0.09049036090614401,16.1723306628,16.254142654166667,16.1669015,16.2333423965,-0.5033300931790147,-0.40928660824848295,-0.25555555555555554,-0.25555555555555554,0.25555555555555554,small,candidate_lower_avg_power_watts,4.0744134210917984e-11,6.079982666318459e-11,0.12609312585282362
gpt,optimized,r,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,900.0,3.0198593591621564e-11,0.3913435542666667,0.09235858213333334,0.3899433925,0.092040134,323.721916499004,323.6666935969476,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.622763791000001,1.3448144300666665,6.6209454465,1.3396148184999999,392.46674060983196,394.24247590166544,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,16.9242793953,14.585644554400002,16.93786339,14.5957125125,16.033812096391113,16.046841670073626,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,900.0,3.0198593591621564e-11,0.3859712348,0.09346561816666667,0.3848379175,0.0931990285,312.9553116652384,312.9205247026797,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.512852960366666,1.3671192839333335,6.513690654,1.3700487360000002,376.392443359336,375.43495956336545,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,16.874759765900002,14.6580354875,16.837845122,14.6625166665,15.122928855578014,14.835982832811062,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,r,data_visualization,01_scatter_trend_grouped,original,30,30,900.0,3.0198593591621564e-11,0.40620165066666664,0.11433397246666668,0.407716372,0.1144237505,255.27642563551444,256.3214544344096,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.817574383633334,1.6986322096666666,6.8163849225,1.692443826,301.35671187885873,302.753983191877,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,16.785976446266666,14.865875171966668,16.8265375435,14.743759365999999,12.916167074514595,14.126506854846074,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,r,data_visualization,02_distribution_boxplot,original,30,30,900.0,3.0198593591621564e-11,0.3676619441666666,0.1179408338,0.36862,0.11801191350000001,211.73422496752482,212.35829423272588,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.2608369887,1.7711200452333329,6.265994141,1.7627801745,253.4959138173595,255.46089249485152,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.030629822833333,15.033689691400003,17.012366915,14.876527023,13.283100638798448,14.357113650907,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,900.0,3.0198593591621564e-11,103.95903719910001,2.0172275167666665,101.80045213599999,2.0093385165,5053.560336403293,4966.366433532703,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,1823.975051446667,35.368709211933336,1810.8892931605,35.4081118635,5057.030301889732,5014.33453481385,1.0,1.0,1.0,large,candidate_higher_energy_joules,429.0,0.7618283459354748,17.54854419363333,17.535067454766665,17.506770453999998,17.5896571475,0.07685592827874237,-0.4712240426572577,-0.046666666666666634,-0.04666666666666667,0.04666666666666667,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.8520448605857285
gpt,optimized,r,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,900.0,3.0198593591621564e-11,1.7420358854000002,1.4876295009333338,1.74062301,1.488366254,17.101461372408433,16.948567284568384,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,29.900316803033334,24.976797815199998,29.8504054195,24.943015217,19.712370754096657,19.674406481359767,1.0,1.0,1.0,large,candidate_higher_energy_joules,771.0,2.1540341425888302e-06,17.1643417985,16.791031006566666,17.2023816685,16.8146876705,2.2232749840515447,2.305686585426009,0.7133333333333334,0.7133333333333334,0.7133333333333334,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,5.085913947779183e-06
gpt,optimized,r,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,900.0,3.0198593591621564e-11,0.38543565263333335,0.09961929943333334,0.38517455700000003,0.09881026849999999,286.9086159266482,289.8122764437181,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,6.612694671433332,1.4624414085333333,6.618846888,1.448678419,352.16817801029936,356.88862353377823,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.1570832208,14.6993823919,17.159373658,14.727247690999999,16.719755724256142,16.51446365288134,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
gpt,optimized,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,900.0,3.0198593591621564e-11,0.3445555478333334,0.10546008013333336,0.3460972,0.1053258635,226.71656175276112,228.59659394105037,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,5.729388855866666,1.563865798733333,5.7364035635,1.5455194725,266.36064683473705,271.16346093141823,1.0,1.0,1.0,large,candidate_higher_energy_joules,871.0,5.072313498155901e-10,16.630268118866667,14.835174480033333,16.5769555325,14.6357379845,12.100252957923423,13.263544004790534,0.9355555555555555,0.9355555555555556,0.9355555555555556,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.658256335935583e-09
llama,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,368.0,0.22823006680742364,0.6184313051999999,0.6203006892333333,0.6190953435,0.619173945,-0.30136739580990135,-0.012694574866203848,-0.18222222222222217,-0.18222222222222223,0.18222222222222223,small,candidate_lower_elapsed_seconds,85.0,7.088113854432779e-08,9.743211332166664,9.971933694333336,9.698976813000002,9.9610617495,-2.2936610809661246,-2.6310943862300076,-0.8111111111111111,-0.8111111111111111,0.8111111111111111,large,candidate_lower_energy_joules,130.0,2.3167867652540457e-06,15.755043447933334,16.076345269300003,15.6942427605,16.0858647905,-1.9985999055409633,-2.4345724342485147,-0.7111111111111111,-0.7111111111111111,0.7111111111111111,large,candidate_lower_avg_power_watts,0.23372958648953024,9.717575445593326e-08,5.322347974232267e-06
llama,base,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.8265916302333332,0.9117480123333335,0.827212085,0.9092514925,-9.339903235113091,-9.022741032234274,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,13.481178260233333,14.861679919766665,13.4692109815,14.839879339,-9.2890014250489,-9.236384785810284,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,442.0,0.9117089753194283,16.3095606596,16.301168091766666,16.275443791,16.3029950235,0.05148445673394328,-0.1689949144944526,-0.01777777777777778,-0.017777777777777778,0.017777777777777778,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.9450641817335538
llama,base,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.47374526463333333,0.8475414639000001,0.4738232625,0.845047822,-44.10358846004144,-43.929414387627396,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,7.689832427,13.984664556066669,7.6998035300000005,13.991418737,-45.012392709383334,-44.967671436792614,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,174.0,4.638965975341987e-05,16.2321270756,16.50072567333333,16.2570060555,16.5301748455,-1.627798698377308,-1.6525462831045876,-0.6133333333333333,-0.6133333333333333,0.6133333333333333,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,9.857802697601722e-05
llama,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,original,30,30,0.0,3.0198593591621564e-11,2.2837457555666676,3.115271052633334,2.2821656285,2.7244318635,-26.69190844128248,-16.2333380740832,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,36.948269680533336,96.64283546966665,37.1180225275,100.956781893,-61.76822678994108,-63.23375029243712,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,0.0,3.0198593591621564e-11,16.178815066033334,32.89970124763333,16.240610385,36.9420801825,-50.8238237658855,-56.03763971934257,-1.0,-1.0,1.0,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
llama,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,original,30,30,710.0,0.0001247705378909994,12.213269793633335,12.182617280799999,12.212473651500002,12.174177088,0.25160860040843147,0.31457209159336,0.5777777777777777,0.5777777777777777,0.5777777777777777,large,candidate_higher_elapsed_seconds,659.0,0.002052333872380414,191.29600177036664,189.5356866025333,190.96928119,189.1339853995,0.9287513076758033,0.9703680629493308,0.46444444444444444,0.46444444444444444,0.46444444444444444,medium,candidate_higher_energy_joules,624.0,0.010314672402337997,15.662866787633334,15.5577626928,15.643778246,15.531491187,0.6755733257325895,0.7229638007584558,0.3866666666666667,0.38666666666666666,0.38666666666666666,medium,candidate_higher_avg_power_watts,0.00013954599632545986,0.0025282373790193506,0.016860522196129418
llama,base,python,statistical_modelling_analysis,01_linear_regression_inference,original,30,30,459.0,0.8999950372363642,0.7239702355666666,0.7242042895333333,0.7236885875,0.7233002425,-0.032318776628272726,0.0536907050739661,0.020000000000000018,0.02,0.02,negligible,candidate_higher_elapsed_seconds,424.0,0.7061714882812296,11.773051360233334,11.792974864333333,11.777762506,11.7634327765,-0.1689438358785625,0.12181588293365123,-0.05777777777777782,-0.057777777777777775,0.057777777777777775,negligible,candidate_lower_energy_joules,434.0,0.8187456534765797,16.2621204451,16.2843045934,16.249016271000002,16.220004307499998,-0.13623024657125304,0.17886532549556108,-0.03555555555555556,-0.035555555555555556,0.035555555555555556,negligible,candidate_lower_avg_power_watts,0.8999950372363641,0.7145782917131489,0.8922228275065291
llama,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.6327017128333333,0.7562265260666666,0.6329196429999999,0.7555736799999999,-16.334366618401816,-16.233233137501564,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,10.279547332533333,12.291509031666665,10.3024828775,12.2732115325,-16.368711880289936,-16.057155454229928,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,450.0,1.0,16.24719821633333,16.254142654166667,16.281395129000003,16.2333423965,-0.04272411028431798,0.2960125606071391,0.0,0.0,0.0,negligible,no_direction,4.0744134210917984e-11,4.667055373250606e-11,1.0
llama,base,r,data_visualization,02_distribution_boxplot,original,30,30,900.0,3.0198593591621564e-11,1.0033231851666666,0.1179408338,1.002255618,0.11801191350000001,750.7004341414674,749.2834225588588,1.0,1.0,1.0,large,candidate_higher_elapsed_seconds,900.0,3.0198593591621564e-11,17.5777503916,1.7711200452333329,17.563574017999997,1.7627801745,892.4652165112981,896.356452839151,1.0,1.0,1.0,large,candidate_higher_energy_joules,900.0,3.0198593591621564e-11,17.520094334766668,15.033689691400003,17.514606175,14.876527023,16.53888496041666,17.73316546208247,1.0,1.0,1.0,large,candidate_higher_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,1.6043002845548956e-10
llama,optimized,python,data_manipulation_preprocessing,01_impute_encode_scale,original,30,30,363.0,0.20094889697592833,0.5866990098333333,0.5877041638,0.5868477405000001,0.587691752,-0.1710306015474706,-0.14361465804609558,-0.19333333333333336,-0.19333333333333333,0.19333333333333333,small,candidate_lower_elapsed_seconds,339.0,0.10232626822732968,9.450915736566666,9.499587221966667,9.442768382,9.5073405555,-0.5123536871944776,-0.6791822920726784,-0.2466666666666667,-0.24666666666666667,0.24666666666666667,small,candidate_lower_energy_joules,377.0,0.2837780479456242,16.1088258324,16.1640993963,16.0657382055,16.141549785000002,-0.3419526355588399,-0.46966729037661364,-0.16222222222222227,-0.1622222222222222,0.1622222222222222,small,candidate_lower_avg_power_watts,0.20830068588968179,0.11150939486311567,0.36001692649818
llama,optimized,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,original,30,30,0.0,3.0198593591621564e-11,0.17323796290000004,0.6203006892333333,0.173284114,0.619173945,-72.07193770587048,-72.01366184747971,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,2.7847139425999994,9.971933694333336,2.7834649999999996,9.9610617495,-72.07448396711217,-72.0565430674123,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,423.0,0.6952153990669099,16.074535483366667,16.076345269300003,16.072520921,16.0858647905,-0.011257446285331731,-0.08295400759480641,-0.06000000000000005,-0.06,0.06,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.7879107856091646
llama,optimized,python,data_visualization,01_scatter_trend_grouped,original,30,30,0.0,3.0198593591621564e-11,0.8275972031000002,0.9117480123333335,0.8279153459999999,0.9092514925,-9.229612578806249,-8.945395984598846,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,13.476849608666667,14.861679919766665,13.43426118,14.839879339,-9.318127685270056,-9.471897492494831,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,400.0,0.46427291062161524,16.284464190766666,16.301168091766666,16.2402776815,16.3029950235,-0.10247057699157384,-0.3846982834110851,-0.11111111111111116,-0.1111111111111111,0.1111111111111111,negligible,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.5480999639282957
llama,optimized,python,data_visualization,02_distribution_boxplot,original,30,30,0.0,3.0198593591621564e-11,0.47318383626666666,0.8475414639000001,0.4735708795,0.845047822,-44.16983045415973,-43.95928050803259,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,7.634682585399999,13.984664556066669,7.6104933685,13.991418737,-45.40675212629245,-45.605992418951644,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,87.0,8.35199591655616e-08,16.1347888914,16.50072567333333,16.086160568,16.5301748455,-2.217701143439521,-2.6860833696557838,-0.8066666666666666,-0.8066666666666666,0.8066666666666666,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,2.21849891533523e-07
llama,optimized,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,original,30,30,0.0,3.0198593591621564e-11,0.6305156756999999,0.7562265260666666,0.630067662,0.7555736799999999,-16.623438352595482,-16.610692156455205,-1.0,-1.0,1.0,large,candidate_lower_elapsed_seconds,0.0,3.0198593591621564e-11,10.12726179536667,12.291509031666665,10.1190328325,12.2732115325,-17.607660952973607,-17.55187461974105,-1.0,-1.0,1.0,large,candidate_lower_energy_joules,234.0,0.0014423282031954525,16.061960601499997,16.254142654166667,16.056959499,16.2333423965,-1.182357364246493,-1.0865470165776043,-0.48,-0.48,0.48,large,candidate_lower_avg_power_watts,4.0744134210917984e-11,4.667055373250606e-11,0.002608465899396031
